編號,公司名稱,公司位置,產業類別
73539097,豐偉糧食商行,台南市白河區秀祐里三民路668號,食品什貨批發
73082422,大東門讚診所(骨科),台南市東區東門路一段253號,診所
51532528,私立蒙特利文理短期補習班,台南市東區怡東路107號,補習班
73520843,臺南市私立咕嘰咕嘰托嬰中心,台南市安南區仁安路196號,學前教育事業
50833668,世茂裝潢工程有限公司,台南市南區永南一街53號,建物裝修╱裝潢
36057974,光麗造漆廠有限公司,台南市永康區中正路217巷3弄17號,其他相關製造
51808215,嘉豪團膳便當工廠,台南市東山區東勢183之1號,食品製造╱加工
68811055,南良國際股份有限公司台南分公司,台南市永康區洲尾街41巷10號,塑膠製品製造
36066743,佳皇紙業股份有限公司,台南市善化區興農路233號,紙相關製造
73152487,冠宇工程行.,台南市善化區胡家里31號,建築工程
2786569,上曜建設開發股份有限公司,台南市安平區永華路二段248號20樓,建築工程
73543037,九四八小舖,,百貨相關
73217388,添心室內裝修設計有限公司,台南市南區中華西路一段219號,室內設計
67010050,富立衛星電視台,台南市北區北成路128巷72號,廣電視節目供應
72341503,南禹有限公司,台南市永康區新興街34巷54號,空調╱水機電工程
73480148,Nice耐斯汽車專業保修,台南市東區裕義路320號,汽機車維修
68645930,徐府實業股份有限公司(台南),"[永康工業區]                                                            
                                                        台南市永康區環工路4之1號",汽車╱零件製造
49845149,日芳珍饌,"[台南科技工業區]                                                            
                                                        台南市安南區工業五路22號",食品製造╱加工
72427346,和緯機械工業股份有限公司,台南市永康區和平路206巷20號,其他機械製造修配
73472908,里歐歐式早餐台南崇明店_崇明早餐店,台南市東區崇明路589號,早餐店
69586249,宇翔工程行,台南市安南區安和路六段20巷106弄41號2樓,建物裝修╱裝潢
71709831,銘浥能源科技有限公司,台南市永康區竹林街26之2號,電力供應
71701720,Tea's原味(麻豆中山店),台南市麻豆區中山路103號,飲料店
51718250,捷立專業汽車美容,台南市東區中華東路三段208號,汽車╱零件製造
48513096,翊霖科技股份有限公司,台南市安定區新吉村56之24號,電力機械器材製造修配
73510755,楊藝鋼鋁企業社,台南市白河區大排竹195之66號,建物裝修╱裝潢
72380714,民澤科技有限公司,台南市安定區安定里1-2號B1室,其他電子零組件相關
69187280,永光牛稠埔種雞場,台南市白河區蓮潭里2之8號,農事╱畜牧相關
50750013,法達娛樂事業股份有限公司(激情密碼藝術商旅),台南市善化區士宏新村1之1號,飯店╱旅館
72429937,牛丁次郎坊_台南支店,台南市中西區樹林街二段258號,餐廳╱餐館
71955754,無垃不作實業社,台南市麻豆區埤頭里74之16號,食品什貨批發
51468745,社團法人台南市家庭關懷協會,台南市東區東寧路120巷10之2號,社會福利機構
73487280,臺南市私立巴洛可蒙特梭利幼兒園,台南市永康區國民路231巷3號,學前教育事業
73474366,禾安診所.,台南市麻豆區中正路59之3號,診所
49827853,豪記企業有限公司,台南市北區文成一路259號,百貨相關
35868141,台灣穗高科技股份有限公司,"[南部科學園區]                                                            
                                                        台南市新市區環東路一段2號",其他金屬相關製造
73456146,潘恩台灣茶,台南市安平區華平路472號,飲料店
67044886,50嵐公園店_羽嵐茶飲有限公司,台南市北區公園路790號,餐廳╱餐館
54937446,慶盈聯合會計師事務所台南分所,台南市佳里區安南路142號,會計服務
72471837,泰福國際貿易,台南市永康區中山南路544巷32號,網路相關
72398504,桀昇科技工程有限公司,台南市新市區豐榮189之127號,空調╱水機電工程
71172210,超緯企業有限公司,台南市東區崇信街51巷6號,其他化學相關製造
72524170,鉦寶企業社,台南市永康區四維街207巷4號,通用機械設備製造修配
70449829,高全有限公司,,農業╱園藝機械製造修配
69034959,集可吉有限公司,台南市西港區新興街207號,食品什貨批發
72074926,萬通當舖,台南市中西區中華西路二段571號,其他金融╱輔助
70024286,泓威鍛壓實業有限公司,台南市仁德區太乙路26號,金屬鍛造╱粉末冶金
48513084,建立寵物精品有限公司,台南市關廟區長榮街318號,其他零售業
72525374,天睿學習秘境文理補習班,台南市北區西門路四段1巷8號,補習班
73212967,有限責任台灣立民照顧服務勞動合作社附設臺南市私立立民居家長照機構,台南市安南區大安街563號1樓,其他醫療保健相關
50752913,淺野屋烘培坊,,麵包店╱點心烘焙店
34431895,同創科技股份有限公司,台南市新營區隋唐街295巷27弄10號,電腦軟體相關
71720519,華盛貿易有限公司,台南市學甲區新達里興業路150號,農╱畜╱水產品零售
67005874,橋北屋日本家庭料理,台南市中西區忠義路二段226號,餐廳╱餐館
72523432,大順中古汽車零件,台南市安南區北安路三段745巷78之6號,汽機車及相關用品零售
54571304,弋果美語-台南崇學分校(台南市私立伊哥文理短期補習班),台南市東區崇學路169號5樓,補習班
50576993,連合企業股份有限公司,台南市南區新孝路216號,印刷
50133174,南寶國際生物科技股份有限公司,台南市西港區中山路491號,食品製造╱加工
72404439,寶擎水電工程有限公司,台南市新市區社內150之7號1樓,空調╱水機電工程
69191842,DOGA香酥脆椒_振禾食品有限公司,台南市山上區明和里北勢洲25之2號,食品什貨零售
8960859,品然有限公司,台南市仁德區仁德村文善街151號,機械設備租賃／維修
73558089,榮誠輪胎行(仁德廠),台南市仁德區中山路378號,汽車╱零件製造
51650808,金翔泰工程有限公司,台南市將軍區西和里西和1之1號,被動電子元件製造
51655873,臺南市私立康慈老人長期照顧中心(養護型),台南市大內區頭社里83之16號,護理之家／安養中心／長照
50497557,大舜照明科技股份有限公司,"[永康科技園區]                                                            
                                                        台南市永康區永科三路28號",其他相關製造
67800675,璟馨婦幼醫院,台南市永康區東橋七路198號,醫院
69132484,健宏金屬門窗有限公司,台南市安南區安中路四段306巷39弄12號1樓,建物裝修╱裝潢
50922122,青森精品商旅股份有限公司,台南市歸仁區文化街三段529號,飯店╱旅館
71697927,樂獅英語-和順分校,台南市安南區安昌街70號,補習班
73130959,日商_台灣日鐵不銹鋼精密鋼板股份有限公司,台南市永康區民東路35號,綜合商品批發代理
48470764,揚盛實業有限公司,台南市北門區西埔內54之6號,其他紡織製品製造
35970127,醫世代眼科診所,台南市中西區中山路146號,診所
73144336,美人計科技塑身,台南市安南區大安街49號1樓,綜合商品批發代理
51466944,展慶企業社,台南市歸仁區中山路三段436巷6號,其他金屬相關製造
67002275,昇泰冷氣行,台南市東區裕農路43巷4號,空調╱水機電工程
50015728,源臻有限公司,台南市北區中華北路二段80巷59號,食品什貨批發
72424481,金加科技股份有限公司,台南市歸仁區中正南路二段66之1號,國際貿易
34385064,財團法人臺灣省臺南市臺灣首廟天壇附設臺南市私立天壇老人養護中心,台南市新化區新和庄22號,護理之家／安養中心／長照
1095197,立多旅館集團,台南市中西區西門路二段76號,飯店╱旅館
73462323,新凰科技有限公司,,其他金屬相關製造
68645984,米可資訊有限公司,台南市中西區和意路68號(錢櫃KTV對面),電信相關
51532524,子曰文教機構,台南市安平區建平十一街336號,補習班
2000101,高屏南電力技術顧問有限公司,台南市仁德區新田二街120巷22弄27號,電力機械器材製造修配
51466137,大灣藥局,台南市永康區民族路298號,藥局
70701337,汎誠溢科技工程有限公司,台南市善化區茄拔353之1號,其他金屬相關製造
73474571,豐藏鰻魚料理專門,台南市中西區保安路4號,餐廳╱餐館
500955,宣禹實業股份有限公司,"[山上工業區]                                                            
                                                        台南市山上區明和里北勢洲22-1號",金屬家具╱家飾╱裝設品製造╱加工
73569929,翔翰行銷企業社,台南市永康區永大路一段5巷56號,其他零售業
50082219,再謙工業股份有限公司,台南市安南區長溪路二段97號,其他金屬相關製造
51301179,欣禾豐營造工程股份有限公司,台南市東區自由路二段183號,土木工程
71714908,緦菋有限公司,台南市東區裕敬三街16號,百貨相關
425260,南一高爾夫球場(南一育樂事業股份有限公司),台南市關廟區布袋村長榮街500號,休閒服務
69648901,日光鄉村手工坊,台南市歸仁區中正北路一段525巷46號,建材╱傢俱零售業
50740989,臺南市私立母佑幼兒園,台南市東區裕農路798號,學前教育事業
54933219,洒落森林有限公司,台南市中西區民族路二段76號,百貨相關
51686180,海天龍釣具,台南市新營區復興路748號,其他零售業
69016036,百安聯合稅務記帳士事務所,台南市中西區武聖路139之1號,會計服務
36072982,宗鉦企業股份有限公司,台南市關廟區大順路69號,其他金屬相關製造
51301845,李全發建築師事務所,台南市北區賢北街27巷91弄16號,建築設計
50498570,國立成功大學-產業永續發展中心,台南市東區大學路1號,其他教育服務業
331373,宗葆電線電纜股份有限公司,台南市安定區中沙里沙崙27號,其他相關製造
71528936,勁格科技股份有限公司,台南市安南區開安一街8巷15弄38號,自動控制相關
1344105,一德金屬工業股份有限公司,"[台南科技工業區]                                                            
                                                        台南市安南區工業三路18號",其他電子零組件相關
72557016,臺南市私立才子幼兒園/才子托嬰中心/心貝托嬰中心,台南市東區文化二街68號,學前教育事業
50351850,鷹展餐飲集團,台南市永康區中正路542巷2號,餐廳╱餐館
72524969,賓士KTV,台南市中西區中成路18號,休閒服務
50765215,川代企業有限公司,,食品製造╱加工
55112272,東昇機械廠,台南市新市區港墘里店頂103號,專用生產機械製造修配
73515742,統一超商新市門市(群益企業社),台南市新市區華興街48號,百貨相關
73521313,御手國醫股份有限公司,,美容╱美體相關
68644809,天慈護理之家,台南市南區三官路91號,護理之家／安養中心／長照
50170055,盧美惠記帳士事務所,台南市新化區建國街21號,會計服務
1178813,伍鎰工業股份有限公司,台南市仁德區開發五路3號,其他金屬相關製造
73515925,太豐御炒食品行,台南市東區裕農路619號1樓,餐廳╱餐館
68002259,新東興企業有限公司,,土木工程
71636660,藝鍋物善化店_穎鼎行,台南市善化區中正路338號,餐廳╱餐館
69494443,台易建設開發有限公司,台南市永康區安康里中華西街122巷12號1樓,建築工程
70701766,GloryKylin / AIGA / EVA SING / DOCKY,台南市佳里區中山路240號,電子通訊╱電腦週邊批發
73172256,東勝工程行,,空調╱水機電工程
73455258,益生豐有限公司(中油台南南區加油站),台南市南區永成路二段828號,燃料零售業
69429426,老先覺麻辣窯燒鍋(台南新營店),台南市新營區新進路二段151號1樓,餐廳╱餐館
69381012,三菱開發科技股份有限公司,台南市仁德區仁義村義林路146-1號,家庭電器╱設備用品零售
72347983,玉新電氣行,台南市白河區康樂路70號,家庭電器╱設備用品批發
50016396,煜林企業股份有限公司,台南市永康區鹽平街33號,塑膠製品製造
73521815,沐鑫工程行,,空調╱水機電工程
35995250,周氏蝦捲有限公司,,餐廳╱餐館
73559388,胖老爹美式炸雞-台南府前店_雲煬商號,台南市中西區府前路二段82號,其他餐飲相關
68002378,一心育樂開發股份有限公司台南分公司,台南市東區中華東路一段26號2樓,運動服務
48650228,台灣山本電氣工業股份有限公司,台南市麻豆區小埤里苓子林17之2號,專用生產機械製造修配
36087637,貴晟工業有限公司,台南市永康區鹽和街230號,其他相關製造
50755561,永慶台南中華加盟店_丞將不動產仲介經紀有限公司,台南市永康區中華路8之5號,不動產經營╱開發
52107186,雷根體育用品有限公司,台南市中西區中山路98號,鞋類╱布類╱服飾品零售
69590532,台南市私立榮耀補習班,台南市佳里區安西路201巷39號,補習班
69172622,超釩國際有限公司,台南市安南區安吉路一段603之3號,百貨相關
69613447,家屋簡餐,台南市新營區民族路300號,餐廳╱餐館
69117942,昱盛木箱有限公司,台南市新市區三舍里191之34號,木竹家飾╱裝設品製造╱加工
71709808,旭松有限公司,台南市永康區中華路12號9樓,國際貿易
73568961,丸祥號,台南市安平區平通路393巷18號,農╱畜╱水產品批發
73178095,Hey 100 佰元剪髮,,美髮相關
68648771,木也室內裝修設計有限公司,台南市永康區中正路279巷7號,室內設計
73173541,統全工程有限公司,台南市關廟區關新路一段135巷68號,土木工程
71960191,邱碧瑩中醫診所,台南市北區公園路778號,診所
68775417,東懋工業股份有限公司,台南市永康區南興路86號,其他金屬相關製造
69186909,Vespa_?廬車有限公司,台南市安平區中華西路二段427、429號,汽機車及相關用品零售
73480417,元豐配管工程有限公司,"[南部科學園區]                                                            
                                                        台南市新市區華美街7巷1號",管線╱管道工程相關
48470687,銘獻有限公司,台南市安南區安通路六段86-20號,貿易代理商
51395010,臺南市私立聖祐護理之家,台南市仁德區中洲里中洲路715巷156號,護理之家／安養中心／長照
50082563,三隆齒輪股份有限公司,台南市安南區工業二路98號,綜合商品批發代理
68773986,禾閎企業有限公司,台南市六甲區中華路423號,汽機車及相關用品零售
71953957,沅懋工程行,,管線╱管道工程相關
72470951,天統科技有限公司,台南市東區崇學路165號7樓,工商顧問服務
73543819,詠祥貿易有限公司,台南市安定區文科里13之28號,家庭電器╱設備用品批發
69619948,勤盛科技工程有限公司,台南市新市區三舍里19之1號,建築╱工程技術服務
8635143,利佳興業股份有限公司,"[台南科技工業區]                                                            
                                                        台南市安南區科技五路31號",其他電力器材製造
70700153,Robin Hood,"[豐樂工業區]                                                            
                                                        台南市新市區豐榮177之20號",金屬加工用機械製造修配
60102887,新鳳鳴茶業有限公司,台南市安南區北安路二段139號,食品什貨零售
9442059,允成化學工業股份有限公司,台南市善化區光文路19號,化學原料製造
9595739,羅一國際股份有限公司,台南市永康區永大路一段138號,塑膠製品製造
36086231,威妮斯汽車商務旅館,台南市安南區北安路三段308號,飯店╱旅館
73538549,資迎科技有限公司,台南市永康區中華路425號9樓之8,電腦系統整合服務相關
69451466,普雷嘉工程有限公司,台南市新市區港墘里崙頂15號,空調╱水機電工程
51825769,台灣凱特克有限公司,台南市安定區海寮里132之99 號,機械器具零售業
73558622,沐作廚櫃,台南市歸仁區中山十街33號,建物裝修╱裝潢
49786171,鄉景建設開發有限公司,台南市善化區東勢?223號,土木工程
69647927,鼎晏食品有限公司,台南市中西區武聖路151巷9弄8號,食品什貨批發
69381088,樂活集團,台南市南區永春街7號,護理之家／安養中心／長照
72465692,私立佩珞拉美容短期補習班,台南市永康區中華路198之26號15樓,補習班
73212572,小府城鍋燒意麵,台南市安南區長和路三段45號,餐廳╱餐館
68646169,私立立陽文理短期補習班,台南市六甲區信義街329號,補習班
69186786,大觀室內裝修設計工程有限公司,台南市東區崇明七街27之3號4樓,建築╱工程技術服務
69612321,煌麟自動控制行,台南市南區喜樹路80號,自動控制相關
73152429,立鈜科技有限公司,台南市安定區中榮里23-7號,建築工程
69420451,台慶不動產台南美術館加盟店,台南市中西區南門路89號,不動產經營╱開發
70473088,盛翔機電工程有限公司,台南市西港區竹林里63之18號(鄰近成功國小),專用生產機械製造修配
49827471,財團法人台南市私立菩提林教養院,台南市柳營區旭山里山仔腳1之8號,社會福利機構
67800981,禾榛股份有限公司,台南市永康區東橋三路126號3樓-1,生化科技研發
36068696,常春藤麵包點心坊(常春藤生活創意股份有限公司),台南市東區崇學路186號,麵包店╱點心烘焙店
69600490,廣德工程行,,其他金屬相關製造
73570003,川澤科技有限公司,,其他半導體相關
72459485,盈志糖行,台南市安南區怡安路二段107號,食品什貨批發
390226,營新醫院(台灣聯新醫療聯盟),台南市新營區隋唐街228號,醫院
67986119,高鼎特殊印刷有限公司,台南市安南區安和路三段190巷28號,印刷
67807372,璟達交通股份有限公司,台南市善化區茄菝1-13號  (的隔壁),儲配╱運輸物流
68626789,儒慧實業有限公司,台南市大內區石湖里390號,食品製造╱加工
72349618,禾承玻璃工程行,台南市永康區永二街266巷12-6號,建物裝修╱裝潢
51730048,友齊有限公司,"[柳營科技工業區]                                                            
                                                        台南市柳營區工七路15號",其他金屬相關製造
48490052,靖達精密科技有限公司,"[新營工業區]                                                            
                                                        台南市新營區新芳街6號",專用生產機械製造修配
73544489,福?花蔬食炸物,台南市東區林森路一段206號,其他餐飲相關
48930114,永慶不動產奇美加盟店,台南市永康區中華路836號,不動產經營╱開發
72518296,榮泰工程行(台南),台南市安南區安吉路一段560之6號,建築╱工程技術服務
408550,良致機械股份有限公司,台南市仁德區保安路一段50號,專用生產機械製造修配
69102058,享隆有限公司,,塑膠製品製造
48729027,台南市私立大華幼兒園,台南市新營區太北里1之11號,學前教育事業
73568489,川統實業有限公司,台南市歸仁區七甲三街116巷12號,建材╱傢俱批發
72397552,Matreial瑪特麗歐,台南市安南區安吉路一段532巷92號,鞋類製造
73462560,沛可健身房,台南市東區崇明路374號5樓,運動服務
67792169,華成藥局,台南市北區南園街111號,藥局
72193670,台灣善合股份有限公司,台南市東區東區中華東路三段452巷8弄4號,護理之家／安養中心／長照
1260260,陽鏵實業有限公司,台南市安南區長和路四段120巷60號,鋼鐵工業
71698640,勤榮機器工業股份有限公司,台南市永康區鹽信街615號,專用生產機械製造修配
67791157,由里室內設計,台南市南區文南路76號,室內設計
1095371,銘泰五金工業股份有限公司,台南市安南區安和路一段459巷16號,其他金屬相關製造
67004009,明祥文理補習班,台南市安南區安中路三段222號,補習班
50952154,(原安南五金百貨大批發),台南市安南區海佃路三段265號,百貨相關
68640880,三采壽司館,台南市東區崇德路187號,餐廳╱餐館
68992754,家晨科技有限公司,"[南部科學園區]                                                            
                                                        台南市新市區三舍里168之100號",半導體製造
69621357,龍來超市(鹽水店),台南市鹽水區北門路5之5號,百貨相關
73082877,樂獅英語海東分校,台南市安南區安中路三段163號,補習班
71961341,永大福建設有限公司,台南市安平區裕信路338號,建築工程
69421311,九州豚骨拉麵,台南市東區育樂街14號,餐廳╱餐館
69440008,臺灣創造活動發展協會,台南市北區成功路2號2樓之2,協會╱基金會
69622481,金鑽彩券行,台南市永康區永大路二段901號,其他零售業
73462875,穩泰興股份有限公司,台南市永康區永科東路285號,塑膠製品製造
69599985,崴峰深孔有限公司,台南市永康區正北三路132號1樓,其他金屬相關製造
72390951,寰暘科技行,"[南部科學園區]                                                            
                                                        台南市善化區茄拔290-10號",空調╱水機電工程
49826453,滿福碳烤活海產餐廳,台南市永康區鹽行三村一街51號,餐廳╱餐館
72558837,達樂斯牛排館(台南永康店),台南市永康區中正北路39-41號,餐廳╱餐館
70674306,韶輝企業有限公司,台南市仁德區中山路109號,其他電子零組件相關
68947720,環達科技股份有限公司,台南市永康區中華路1之149號23樓C區,電池製造
69103833,宜剛機械有限公司,台南市仁德區長興一街9之1號,專用生產機械製造修配
72396087,銘辰實業社,台南市安南區大安街308巷2號,空調╱水機電工程
1253490,私立嘉音英語短期補習班(佳音英語大灣分校),台南市永康區民族路273巷12號,補習班
50498830,世鴻食品股份有限公司,"[永康科技園區]                                                            
                                                        台南市永康區永科環路105號",食品製造╱加工
50487006,正慧食品工業股份有限公司,"[台南科技工業區]                                                            
                                                        台南市安南區工業六路8號",其他食品製造
73217343,運通國際有限公司,台南市東區裕農路43巷20號,家事／清潔服務
72188707,全國不動產_台南文元加盟店_富仲企管顧問有限公司,台南市北區海安路三段757號,不動產經營╱開發
73538941,SGOK專業鍍膜車體美妍,台南市東區崇善路514號,汽車美容
73557021,臺南市私立偉文文理短期補習班,台南市中西區中山路166-6號3樓,補習班
48328527,高健食品科技有限公司,台南市柳營區長榮路六段557號,食品製造╱加工
68991466,大蘋果牙醫診所.,台南市東區文化路65號,診所
73168410,楷爾集團_楷爾生醫有限公司,台南市安平區育平六街99號3樓,休閒服務
72338011,旭騰營造工程有限公司,台南市安南區長溪路二段570巷22弄6號1樓,土木工程
71531488,黃童建築師事務所,台南市東區怡東路86巷10號2樓,建築設計
50030283,盟昆企業有限公司,台南市山上區新莊里新庄59號,塑膠製品製造
71714909,鈺璋工程企業有限公司,"[南部科學園區]                                                            
                                                        台南市善化區陽明新村65號",電信相關
73488566,吉安醫療社團法人吉安醫院,台南市關廟區中正路435號,醫院
34430966,連晟金屬有限公司,台南市七股區竹橋村61號,汽車╱零件製造
69185679,旗哥牛肉湯,台南市北區中華北路一段143號,餐廳╱餐館
73569550,金吉利複合式釣蝦場_金吉利的店,台南市永康區永大三路5號,餐廳╱餐館
73479965,福進工程企業社,台南市善化區牛庄27之30號3F之1,土木工程
72458787,鐘茂企業有限公司,台南市新營區復興路620巷18號,其他機械製造修配
73218539,滿茶大灣店,台南市永康區大仁街197之1號,飲料店
69435551,富晟汽車,台南市仁德區文華路二段1260號,汽機車維修
151629,翊維實業有限公司,台南市南區永成路二段900巷458弄1號,其他金屬相關製造
67040824,正大地政士事務所.,台南市北區前鋒路293號,其他不動產相關
72529656,有巢氏房屋台南永康大橋加盟店_高富屋不動產有限公司,台南市永康區中山南路164之35號,不動產經營╱開發
36005056,天一藥廠股份有限公司,"[官田工業區]                                                            
                                                        台南市官田區工業路31號",藥品製造
71484963,(Dishege得意吉冰淇淋專賣店)得意吉有限公司,台南市北區東豐路323號,其他餐飲相關
70450294,鴻綺水產行,台南市新市區潭頂99之18號,農╱畜╱水產品零售
72558607,磐驪聯合設計有限公司,台南市南區文南里南功街51號,建築╱工程技術服務
67207548,領航者資訊生活館,台南市永康區大灣路942巷12號,休閒服務
50501819,名遠眼鏡企業有限公司,"[中崙工業區]                                                            
                                                        台南市安定區中沙里168號",其他相關製造
71698316,Les OMBRES d'Amber Restaurant -光影酒 食 宿,台南市中西區和緯路五段203號,餐廳╱餐館
73543944,麥味登明德店(璦瑋商行),台南市北區育德路31號,早餐店
73212051,弘海鮮燒烤,台南市中西區金華路三段36號,餐廳╱餐館
73511361,老同學灶咖,台南市永康區中正路982號,餐廳╱餐館
67790647,美陸生物科技有限公司,台南市仁德區二仁路一段60號(K010),其他零售業
73568114,統一超商新海佃門市(宏展毅商行)(籌備中),台南市安南區海佃路一段239號,其他零售業
73087645,邦暉企業股份有限公司,台南市歸仁區丁厝街125之3號,自動控制相關
2803069,南星鐵板燒_大億國際酒店股份有限公司,台南市安平區府前四街12號2樓,餐廳╱餐館
71731755,安佳地政士事務所,,其他不動產相關
73509065,鋒達實業有限公司,台南市安平區文平路207號4樓-3,建材╱傢俱批發
50952967,友義企業社,台南市永康區正南一街57巷21號,專用生產機械製造修配
68002349,大埔鐵板燒,台南市北區西門路三段176號,餐廳╱餐館
69422043,華味香連鎖餐飲,台南市新營區長榮路二段1020號,餐廳╱餐館
72570078,河童動物醫院,台南市永康區自強路615號,動物醫院
73156447,尚品食品有限公司,台南市永康區正北一路147巷7號,食品製造╱加工
72399330,宇軒綠能股份有限公司,台南市安平區永華十一街17巷27號,光電相關
73542838,米老虎壽司,台南市東區育樂街6號,餐廳╱餐館
70574250,85度C永康崑山店,台南市永康區大灣路802號,麵包店╱點心烘焙店
73092504,允隆營造有限公司,台南市南區明興路6號,建築工程
72526012,健登醫療用品股份有限公司,台南市善化區大成路212號,其他醫療保健相關
51395116,田翊工程有限公司,台南市安南區北安路四段436號,建物裝修╱裝潢
73207540,高登車業,台南市永康區洲尾街319巷42之1號,汽機車維修
50941835,財團法人臺南市私立天主教伯利恆社會福利基金會,台南市學甲區華宗路517號,社會福利機構
50945405,潤大行銷管理有限公司,台南市南區三官路89巷5號,不動產經營╱開發
73516070,有朋工程有限公司,,自動控制相關
73569133,張瑞娟記帳及報稅代理人事務所,台南市東區崇善十一街54巷38號,會計服務
73543447,群富資源管理顧問有限公司,台南市中西區湖美街132號,人力派遣╱人力供應
49458091,高佑五金行,台南市善化區成功路186巷11-1號,金屬結構╱建築組件製造
72395166,有采娛樂城,台南市安南區安和路二段233號,休閒服務
48541937,方塊躲貓_鑫?鋁業股份有限公司,台南市安南區工明三路66號,建材╱傢俱零售業
35970329,仁愛眼鏡行,台南市安平區安平路222號,鐘錶╱眼鏡零售業
69012622,瑞皇精密工業股份有限公司,台南市新市區豐華里堤塘港路1號1樓,塑膠製品製造
71061306,上承企業有限公司,台南市關廟區布袋里長文街168巷56號,其他金屬相關製造
73080447,德川冷氣空調行,台南市南區明興路619巷171號,空調╱水機電工程
51472465,宏進金屬科技股份有限公司,台南市新化區大德路59號,金屬表面處理╱熱處理
36085126,千涵國際股份有限公司,台南市永康區蔦松三街120之1號,自動控制相關
71712818,SP SAUCE,台南市安南區本原街二段70號,綜合商品批發代理
72336054,佳諾動物醫院,台南市永康區中華路685號,動物醫院
50495153,福汎企業股份有限公司,,食品製造╱加工
72530636,遇見光有限公司,,汽機車維修
412906,大亞環保股份有限公司,台南市仁德區仁德五街9號,環境衛生╱污染防治相關
73173510,大江當舖,台南市北區和緯路三段253號,其他金融╱輔助
73207407,潔癖客環保顧問有限公司,台南市安平區慶平路191號2樓,環境衛生╱污染防治相關
71709740,全祥譽彈簧企業社,台南市安定區海寮里海寮30-11號,其他相關製造
48600126,伸陽汽車企業股份有限公司,台南市東區東門路二段418號,汽機車及相關用品零售
73163907,順展工程行,台南市安南區安吉路一段546之2號,建物裝修╱裝潢
69621032,康萊爾文教機構補習班,台南市永康區勝學路170號,補習班
68651696,台慶不動產台南崇善文化加盟店_町龍房地產開發有限公司,台南市東區崇善路370號,不動產經營╱開發
105408,安培企業股份有限公司,台南市新市區興業路11號,其他非金屬礦物製品製造
51666062,怡安護理之家,台南市永康區南工街212巷13弄2號,護理之家／安養中心／長照
67813154,PRO麗鉅專業汽車美容-台南旗艦店(伯堅專業汽車美容商行),台南市東區裕農路903號,汽車美容
72334351,協誼營造有限公司,台南市歸仁區西埔三街73巷13號,建築工程
72518405,國鑫企業社,台南市北區海佃路四段180號,藥品╱化妝品╱清潔用品零售
73450099,大新營美食育樂館,台南市新營區民族路16號,休閒服務
73151097,金品創新室內裝修設計工作室,台南市柳營區雙和路205號,建物裝修╱裝潢
73559182,君凰企業社,台南市安定區港南里244-12號,鞋類╱布類╱服飾品零售
73131916,承恩集團,台南市下營區中營954號,社會福利機構
73503613,吉鎧工程行,台南市新市區成功街74號,用水供應
72382806,川鋼工業有限公司,台南市永康區鹽信街78號,鋼鐵工業
69415316,安森科技材料股份有限公司,台南市仁德區義林路256巷168號,金屬表面處理╱熱處理
71699782,萬全營造有限公司,台南市永康區中山北路330號,其他營造
51543655,龐畢度藝術國際有限公司,台南市安平區永華路二段308號19樓A1,建物裝修╱裝潢
67807641,冠昇金屬股份有限公司,台南市柳營區長榮路六段527號,其他金屬相關製造
73140653,威比司國際有限公司,"[安平工業區]                                                            
                                                        台南市南區新和一路1巷2號",化妝品製造
69596698,宏海水產有限公司,台南市北門區錦湖里北馬150-1號,食品製造╱加工
73212435,臺南市私立黛孋文理短期補習班,台南市永康區大灣路942巷231號,補習班
75137651,國泰橡膠有限公司,台南市仁德區文山路266號,化學原料╱相關製品批發
69613008,品濠工程有限公司,台南市安南區海環街437巷260號,其他營造
70672936,聚豐科技企業社,台南市歸仁區保吉路73巷31號,藥品╱化妝品╱清潔用品零售
51471030,韋豪工程股份有限公司,台南市永康區大灣東路287號,空調╱水機電工程
415651,福記壓鑄工業股份有限公司,台南市仁德區忠義一街38巷1號,汽車╱零件製造
73492339,益佳元生物科技股份有限公司,台南市新市區大營里豐榮188之8號,食品製造╱加工
1961013,宇訊企業有限公司,台南市永康區復國二路243巷19號,被動電子元件製造
51831563,金鑽保全股份有限公司,台南市南區興隆路195號1樓,保全樓管相關
73473057,雄焉櫥櫃工程行,台南市安平區永華六街32號3樓之1,建物裝修╱裝潢
73087774,振誠營造股份有限公司,台南市中西區和緯路五段367號,建築工程
51686093,聯奇開發股份有限公司,"[樹谷園區]                                                            
                                                        台南市新市區豐華里中心路8號",不動產經營╱開發
9626042,瑞太科技股份有限公司,台南市關廟區關新路一段638號,化學原料製造
73546199,探吉郎企業社,,農╱畜╱水產品零售
73493189,月迎月嫂國際股份有限公司,台南市東區林森路一段149號3樓之6,其他餐飲相關
50502567,十鼓 (十鼓文創股份有限公司),台南市仁德區文華路二段326號,休閒服務
71714657,大韓名鍋韓式料理,台南市東區東安路298號,餐廳╱餐館
72342500,台灣中油,台南市新市區中山路10之16號,燃料零售業
71056476,法朵內衣,台南市安平區育平九街372巷165弄30號,鞋類╱布類╱服飾品零售
51690852,仙味奇食品有限公司,台南市安南區北安路三段51號,早餐店
72193787,芳泉工業股份有限公司.,台南市官田區工業南路1號,其他金屬相關製造
73509692,陽星光電有限公司,台南市新化區竹子腳258-2號,電力供應
72459034,陽光復健科診所,台南市安南區海佃路一段390號,診所
73188463,三口品貿易行,台南市安南區北安路二段139號,綜合商品批發代理
